alpha phi1 phi2 phi3 theta1 theta2 theta3
-1.4407181597732 0.0716874706572441 0.294863435004226 0.195731446115028 -0.102216222840198 -0.0427285307075756 0.0413794466194555
-1.16082431509599 0.00995148560312763 0.253973705670248 0.373728534508077 -0.00405012118061401 0.0283412157406833 -0.130816715588902
-1.84119190964949 0.0511101367973325 0.255864916932596 0.131559915232721 -0.0585703131061096 0.0835332944150356 0.113942995645086
-1.39690654306363 0.0909229280116541 0.33427467012822 0.143011398633057 -0.105434834427572 -0.0168587319962042 0.114900693917397
-1.24812919454966 0.00642960658066084 0.358769614223462 0.253695885266802 -0.0939327086322038 -0.0677289871807657 -0.0487253971009899
-1.11489763025267 0.0370126042053234 0.397703128553425 0.222784824415553 -0.00153921671517497 -0.102614486813763 0.00224129630061652
-1.55961147970399 -0.0726770906620702 0.414309609086547 0.168496878363485 0.0140639815087326 -0.0858982941778273 0.0678272697654144
-1.23643686269195 0.089594089421674 0.183255242764586 0.342082497185626 -0.125319870336438 0.0924930350475782 -0.093005140033281
-1.12308249960948 -0.0471575574703297 0.397463016252052 0.304554268934385 -0.0330745006541594 -0.120857151848417 -0.0300202814789217
-1.26422568805891 0.0539113043007023 0.326279691488907 0.234003909055235 -0.0502792488871646 -0.0742900470089146 -0.0270274609917459
-1.44101622384724 0.121145197885282 0.334208309098395 0.097646969640914 -0.166829650984014 -0.0230790904445325 0.172112136778669
-1.93347085281206 0.00457545225109643 0.220707609917947 0.181603638199652 -0.0804246105903294 0.106243918962594 0.0940097625570605
NA NA NA NA NA NA NA
-1.51355398229842 -0.0103850612367511 0.293412016469671 0.245184708271753 -0.0275073679579576 0.0249766082160139 0.00825555001149449
NA NA NA NA NA NA NA
-1.2420666143606 -0.107709419729208 0.438562466072829 0.288677740017569 0.0472940696795622 -0.183667357599623 -0.0361094056934477
-1.41690900102879 -0.02207371909454 0.308867763960307 0.276095317475889 -0.0406183727108966 -0.0110922082275471 -0.0171419137059675
-1.15040210839071 0.17231112059508 0.351443671589443 0.124888939702561 -0.256893888439823 -0.102982459437035 0.0874331052121203
-1.45701063188939 0.0122297016776161 0.323116489394275 0.221545432242674 -0.0616034042266702 0.00995190551580733 -0.0312242694104093
NA NA NA NA NA NA NA
-1.70871066037119 0.0505266693938453 0.19128326925573 0.232305713387398 -0.0749923694243432 0.11999922468008 -0.000743940619393377
-1.49812149670595 0.0830621244011032 0.277398522153433 0.181490673548151 -0.0429617046694423 0.0243335708223972 -0.00730694014318773
-1.20224595709375 0.040910785997688 0.400578814973309 0.193962383829756 -0.0657547873360115 -0.145290425200223 0.0413389444400413
-1.35925752513954 0.000575467155926798 0.391297571005204 0.188033262672721 -0.0740462478150131 -0.0844261029640107 0.0546077824431875
-1.36756884362103 0.0668886950636259 0.228013445477823 0.278157817952464 -0.128807690844604 0.118676280947695 -0.0964743328038114
-1.40640571194916 -0.026542341796441 0.2882077494071 0.30435039499774 -0.0496459990229674 0.0563240538414074 -0.0134189557794528
-0.970775797784964 -0.0720582941780051 0.418346499983045 0.35393912851998 -0.078974677171352 -0.132898783154297 -0.0703244188282808
-1.30635988249651 -0.00211365940478083 0.342469748211075 0.251414318701139 -0.0868574328991223 -0.0287283528365187 -0.0398134101071363
-1.49864571252271 0.0315174200127244 0.20324267474997 0.301811590828862 0.0276670168388877 0.0754209752447015 -0.0266550872164915
-1.27440802041216 -0.0201630763667267 0.367110678233224 0.263999982559424 -0.0584429998826588 -0.0645967050786276 -0.0397444163160074
-1.33789584326757 -0.0777987228983954 0.43504436487561 0.228983900282114 0.00344502690884825 -0.159653667099368 0.0432255253482189
-1.17379600970851 0.1573973640948 0.177037217531565 0.302155065727247 -0.189846265712114 0.0978432730131799 -0.0500383954141939
-1.49005075686943 0.0179127987353575 0.332875734138497 0.195130059095535 -0.0785203434001051 -0.088587736197929 0.016148021286404
-1.13209777843555 0.0733697024570908 0.361073971132976 0.214263287069394 -0.150363876954278 -0.0325958431464763 0.000641199059155786
-0.952810474422189 0.0515525281004977 0.246314223793809 0.403830907263489 -0.131902964639073 0.00424045194435669 -0.174059394857003
-1.36365729916009 0.102523524346498 0.323510690265655 0.151462707165552 -0.130409950636128 -0.0124649502666475 0.0635926380090748
-1.35212572101089 0.137186772603103 0.309337001190618 0.136333057321658 -0.191462823363101 -0.0484086573274139 0.0883945937078392
-1.02041341037444 -0.116422320498251 0.373267214807218 0.422652984808957 0.0047030222588108 -0.0178889952692454 -0.154141563872772
-1.28982562814707 0.0470875485297339 0.277445777170143 0.280376495014885 -0.0781287202347309 -0.0127574623067323 -0.0861790304326305
-1.28677227586091 0.0555062496704054 0.312946874042136 0.231842704237298 -0.0622934722491783 -0.0355743089855497 -0.00900609428024859
-1.3693689874566 0.136065881129241 0.305845946953891 0.129171437824842 -0.136807905281881 -0.0138197470487035 0.0666654041104896
-1.19750986698842 0.154026340256033 0.220882561292532 0.257699263817418 -0.187627299721594 0.0433511739361597 0.00932671778103276
-1.41597052852977 0.0208790331306279 0.315219241053688 0.235392560307355 -0.0559618000424215 -0.0549176801772958 -0.027865356669349
-1.21237727982766 0.0615456064603398 0.343307698857419 0.228534418682583 -0.142852524532637 -0.0557373309814612 -0.0155231634022349
-1.00696333992146 0.105699202346757 0.321399203187712 0.259778216216167 -0.176778471540442 -0.0154780801198164 0.0608437635911873
-1.11952168616063 -0.0843236316261852 0.418268543740091 0.316827168200366 0.0230137943586897 -0.100050783486432 -0.0574770079223202
-1.43322378164622 0.0142296221380546 0.316918960894893 0.227438146135727 -0.0995202363689007 -0.0386150725541706 0.00454612685032108
-1.22225315594662 0.0538161690871581 0.311421392783657 0.260659506537804 -0.189763092058178 0.0106712307884601 0.0316300211707097
-1.34469315376765 0.076194142491769 0.228677691304201 0.274629216923581 -0.104513047454591 0.0531489505314216 0.0145761565241131
-1.33290349647612 -0.0337454722690367 0.39340324441225 0.221240852210347 -0.062341589941451 -0.0899738521477625 0.0404542570608876
-1.204408131058 0.00309747417788991 0.29306463304718 0.331044835003478 -0.0738012786695684 0.0335037218238948 -0.066854197197116
-1.42435493750665 0.0347536912389194 0.342032129378986 0.183022001947341 -0.103880218810313 -0.0178524375096574 0.0689640176330224
-1.38868579347924 0.0673038859804728 0.264261475274999 0.237246374241926 -0.115178272116861 -0.0264870409969625 0.0225436024770971
-1.21534693957917 -0.165830022437983 0.39679852091654 0.397895738955424 0.0662683188704619 -0.158530625025145 -0.103247907725766
NA NA NA NA NA NA NA
-1.327746729101 0.0728118379729625 0.292719075316043 0.22875101384565 -0.0824326537306129 -0.006653637818529 0.00975242423539502
-1.12884239323433 -0.00303935133527793 0.364813671139719 0.286292401188818 -0.082896210294762 -0.0588651249007347 -0.0359496064577637
-1.37015926816897 0.10830762228549 0.271493631711932 0.195103540481526 -0.157597131412615 0.00975006104661028 0.00584082482711879
-1.19173299701855 -0.0263095553929581 0.316311802523684 0.344974048209913 -0.0490000689521287 -0.0459592228284005 -0.0507333759964997
-1.26685609406482 0.110651100248237 0.325662136181599 0.17349050149893 -0.154206482672243 -0.0584526070981561 0.0616359745955185
-1.20978029419484 0.0232262335584128 0.35795649390644 0.244220163614992 -0.0977752691944336 -0.0383522277878304 -0.00697348826399686
-1.46739917740503 0.0733566451444523 0.254426703181425 0.223267985230915 -0.0722221524157172 0.0205784773573715 -0.0333435511929783
-1.29126963104793 -0.101975423527979 0.448352737173124 0.245769539272654 -0.00480037824359008 -0.164162349752163 -0.0140269921894434
-1.21348939203142 0.0203924569016321 0.345938440245853 0.256785057422012 -0.0864565056403565 -0.0151123380887561 -0.00901976024326702
-1.70191129893321 0.163391513509309 0.148741739138752 0.165116054257603 -0.148868067477051 0.186702599806339 0.128856697852731
-1.55754141599738 0.0570503850300134 0.267651239520674 0.191231944705414 -0.103331406641871 -0.012633655967543 0.0679111145297521
-1.17874932914759 0.0697465501609535 0.400115848167027 0.162559544175461 -0.0847537664649922 -0.096245883481814 0.0848457684835493
-1.54440661069173 0.103352461383221 0.207487577035983 0.216090371013719 -0.14113385229384 0.0539667925921605 0.0227160928764704
-1.54798489990439 0.182425966608334 0.22110202204249 0.112991097281516 -0.175729193552683 0.0649488815168713 0.114563273857364
-1.30210163283629 0.156346758748296 0.301638787629526 0.141309663709898 -0.139462320866847 -0.000690173674755037 0.0820075173577954
-1.4204923027673 -0.00872353470609024 0.355435727780939 0.211638932224375 -0.0516097945218885 -0.0529730094317133 0.034637983529387
-1.24290850175845 0.0484074416783549 0.290937603075187 0.277710631627009 -0.0856601831370655 -0.0613815894365866 -0.064715495813607
-1.49275460868785 0.149378746248056 0.272581309943909 0.118494445263841 -0.204119010017782 0.0140215516750411 0.1509975175519
-1.41047360870655 0.0547550820160852 0.306290140583425 0.206531010310032 -0.0955299172997769 -0.0595236471040883 0.00352653317269094
-1.36206473549728 0.0278160522910533 0.289164086953212 0.261728044578399 -0.100822835617261 -0.0226530613769633 -0.0285433230390504
-1.39936379209315 0.12490193531516 0.448659557508976 -0.00884941360154828 -0.128844929519749 -0.158398907413053 0.247876067111467
-1.26055448026411 0.157870154990794 0.191654545851254 0.264564695958934 -0.199723993477869 0.0926096712299934 -0.0655891821031953
-1.13698552405637 -0.0134383827594136 0.241415217237176 0.42075483134051 -0.0526451167793597 0.030351130122495 -0.122250465889799
-1.2449394442729 0.0355916740447772 0.346747243752514 0.235609212589382 -0.068829034218238 -0.0773699471676847 0.00252466039451914
-1.0965841025981 0.070326129206638 0.369619195350349 0.221447183084568 -0.156015608018687 -0.0603731599841007 0.0230635534383691
-1.42556426158697 -0.0396565981865383 0.383172804103875 0.216493174586709 -0.017660847145878 -0.15413375562638 0.00214134305073699
-1.19543704910447 -0.00920671091118123 0.370125468070773 0.268495544755585 -0.0169712756609422 -0.100561201204674 -0.00398762979102455
-1.04428554829495 0.0465375971748856 0.338444065167544 0.291599339008221 -0.0903763263476472 -0.0259956298243629 -0.0608840993942795
