alpha phi1 phi2 phi3 theta1 theta2 theta3
-1.35325474966279 0.122414088953245 0.144848975961823 0.325627638645378 -0.206161046438524 0.221648924704192 -0.039425076960053
-1.19784407982353 0.094448291167659 0.403232587315712 0.134801390774104 -0.290406878913678 0.303005264068208 0.0832680868759108
-1.32652154974432 -0.0544806835971521 0.370693135329708 0.275215157833637 -0.228480998258404 0.0250529249553943 -0.0731908552148286
-1.22073033510913 0.0885568470406166 0.502179004827341 0.0440487265077558 -0.122437313666339 -0.301180151663645 0.104486764553296
-1.50837799873177 -0.052822101834452 0.146750385851357 0.443252629412093 -0.0302850716952521 0.114783519739434 -0.138222344688902
-1.50720412441657 0.23087064236471 0.201611261472784 0.126894449260188 -0.271167201704618 0.120022041739875 0.142689132622595
-1.47515873431951 0.159199274354772 0.191984535965927 0.212295743117804 -0.46942800208155 0.0533587257940562 0.0873534044989625
-0.582530076989484 0.187299503848447 0.649006478556712 0.013568080055918 -0.433728353497804 -0.46441936243235 0.0994785351137546
-0.902306299798206 -0.473537034222234 0.689305290245888 0.502231221593732 0.266910803884159 -0.470608121408053 -0.229916230068533
-1.13503543240622 -0.0408790859742821 0.327069444621032 0.380817018416775 -0.229563628804647 0.026864545220276 -0.158268547273372
-1.37330278821887 0.300125251533929 0.267296000342609 0.0303986433833877 -0.42135765687873 -0.0940710950227832 0.208429602047796
-2.16901639263576 -0.150811647193811 0.352947013004653 0.120926244975844 0.149006813157347 0.0540987721058116 0.171673522977041
-2.39670204682503 -0.00473586072318801 0.206757943659532 0.0856734220476394 -0.0649375205479852 0.153987268330136 0.13908291468429
-1.78523331045922 0.0944498240618699 0.0196357128904623 0.333355264870807 0.0501895110874311 0.220705207371909 -0.0499565611589945
-1.55671029112454 -0.123520320550645 0.287072057354875 0.331048676938254 -0.104726918108925 0.00269665835088724 0.0129506548621992
-1.27538415584949 -0.426827749166152 0.64241630527262 0.380588036298335 0.156156950469169 -0.28660950178244 -0.0234658792278
-0.888600769140677 -0.161769821148878 0.344829247949026 0.554224863833582 -0.0173531420761626 0.0643596368818784 -0.357822805797095
-1.37082149017796 -0.0983838104854402 0.431495824268866 0.241829014781336 -0.0884168286742133 -0.044145110536147 0.0208041050129272
-1.35299466119587 0.338754729291673 0.291440600165766 -0.0385571208791987 -0.36602444479152 -0.029110771980879 0.323160046257329
-1.48562437312145 0.23382816371095 0.228858080032899 0.0666584313680027 -0.1865665145208 0.0652515830571665 0.24359673684044
-1.54824285048986 0.168815987192597 0.303210765935305 0.0591282107645865 -0.337407536891931 -0.217317660824781 0.26981002031701
-1.26390846349186 0.253837358173896 0.236804275809274 0.112240175889147 -0.2809993891 0.168269623149432 0.10496786667412
-1.10373349104446 0.209112082023694 0.302026274242163 0.159175486016001 -0.375557185634985 -0.0150301406316415 0.0968009020702094
-2.00136997998546 -0.0150687294455351 0.359786420239019 0.0344910681849182 0.0467367767647512 -0.0922947599410834 0.265277610881676
-1.10942876865899 0.243687419585532 0.0272638510716041 0.390530030680353 -0.282739730358384 0.403359659586227 -0.15694707367151
NA NA NA NA NA NA NA
-1.4103105959247 0.18214196253262 0.0376037463670416 0.330717712370753 -0.239423003838293 0.320282806039382 -0.065325102466326
-1.83447498172667 -0.0749829883222345 0.403412547448249 0.112907525036844 -0.0018291242191003 -0.131989912745831 0.167215310615353
-1.5784256198875 0.319921449720714 -0.235133528365963 0.402238370307779 0.0139037469770602 0.448812919155466 -0.16952421822644
-0.481387674433526 0.0469230220121622 0.375013504594563 0.440069831988068 -0.259192820851917 0.0372210089086939 -0.423924960960999
-0.990681751994214 0.117197898174263 0.544057685615661 0.0365209166688507 -0.167531323526653 -0.27847953217601 0.175478619960177
-1.97659937297255 0.0911619214082741 0.0913107427762509 0.200858076131094 -0.252534616143788 0.194860462065151 -0.14774613677586
-1.27670199716033 0.268114815690895 -0.0890098077437789 0.42382536848643 -0.193348795253157 0.392866623004163 -0.126152630423688
-1.63589268575804 0.291635419738792 0.250076822152461 -0.0392280723615159 -0.187334834550036 0.071690096769595 0.298779672385156
-0.964842841304243 -0.0833801444276264 0.453918978727106 0.340412647082357 -0.0548582504729681 -0.18882066116325 -0.091321992478627
-1.2350907896019 0.017995586036508 0.39390978361633 0.175191569595074 -0.0196372839427324 -0.093450986594857 0.190986320769083
-1.68404636088252 0.0927029601547507 0.328934314525716 0.033030525592707 -0.177298692618683 -0.0874544746925035 0.0972337779768055
-1.56421259103377 -0.156235484834172 0.303565964275834 0.326297932889536 -0.0130427532946733 0.115406135892353 -0.276595523630093
-1.05060516860888 -0.140119506855492 0.547425688962175 0.271309162705093 -0.14805503799028 -0.216039714801141 0.0681737613024366
-1.59131237543117 0.164584941045487 0.172308457665377 0.165804762087497 -0.0632696135342025 0.170451594033724 0.0905813532766262
-1.05950442208234 0.0771254254754149 -0.00194245700416853 0.590025070715861 -0.0123207509217177 0.137154556388857 -0.399054210098166
-0.691698501175259 0.0699356859136556 0.616625928501018 0.116790594058571 -0.282980892004955 -0.418662433722864 0.143778611708076
-0.896601536951323 -0.229455969301124 0.55829888449383 0.388893582344308 0.074499030090212 -0.168122682557172 -0.173153056562089
-1.4000459383593 0.0195527902389432 0.397799178768691 0.17464576505876 -0.301755883152626 -0.125340742791803 -0.063065971852423
-1.9831067785312 0.165547471243872 0.076580782904346 0.133549960543694 -0.244140571157742 0.137652824424116 -0.0938921579617812
-0.811965163929613 -0.242816842788251 0.506428783735637 0.485999833649078 0.19275278367351 -0.137327455508066 -0.283804734387388
-1.40880384152596 0.0531022772499321 0.255913670195301 0.252882749432403 0.00407333057405337 -0.0452893580503443 -0.0149257688489418
-1.23798247230482 0.088659337268171 0.244689268394057 0.283208818805577 -0.0509485846156541 0.0873086531134902 -0.193325550247496
-0.816475208014961 -0.237899360250733 0.642936947423047 0.351573849535414 0.245949616652946 -0.506306504189457 -0.217376553472224
-1.56623580491183 0.190773305380355 -0.0815498871354816 0.432893750975257 -0.313733166032821 0.260682240827136 -0.314245210563165
-1.37406858127414 0.208617385389732 0.268518342926357 0.118772619268298 -0.142593264000321 0.0466583974966453 0.0401272173891374
-1.17298574564922 -0.23607504023804 0.463163621590603 0.420012994776004 0.133771186055136 -0.192028422338483 -0.364714668758955
-2.23172445998281 0.158616258628203 0.27336050428213 -0.138338295874675 0.140723923816756 -0.00193564268268051 0.302337321492698
-1.24447134430965 0.10567915161362 0.318042626392733 0.208883822441724 -0.0719110323372197 -0.0394924418722221 -0.0242945859367712
-1.47700856804153 0.0546228153804772 -0.00479146252785955 0.510312598178894 -0.226645699975178 0.127214177773205 -0.273695842872003
-0.954216850516451 0.00994291787577073 0.381933286031965 0.316856688234593 -0.109275600533538 -0.118859681522029 -0.0851937695391645
-1.31737139512671 -0.0609893614358932 0.516132845537073 0.154284374520603 -0.0786966705804358 -0.333919071980874 0.140693882163771
-1.43833674740961 -0.0789489805126135 0.38343221175208 0.239574492579703 0.0469332070002806 -0.0399441438853382 0.0687149257838305
-1.27055925646816 -0.471175219787461 0.428008640543823 0.646518066753603 0.423764389915954 -0.204093881337961 -0.607784392683261
-1.15647286412874 0.402773927904632 0.00998038813516908 0.268467459738073 -0.285074974272287 0.388439727376309 -0.346992792184075
-1.09189505269585 0.00946721775737324 0.556574183504993 0.111017964198167 0.00598109704489794 -0.304568590907108 0.0730269767505946
-1.41207459364127 0.516710843670681 -0.0308411658608859 0.10854376971893 -0.440856164166318 0.210584762331023 0.0864475471771869
-2.7037121202675 0.318255322312403 -0.0692676155741052 -0.112872628327123 -0.225828459810543 0.241369822122234 0.312157393890736
-2.14279192655728 0.228187886807686 0.289114740456726 -0.199553230796183 -0.263114483202696 -0.0872541273307132 0.377810765478584
-1.58674676149036 0.0385127279817754 0.396926189548407 0.0794537726594597 0.0467543914279365 -0.171137141223908 0.022160023017044
-1.5767600671011 0.306982815179539 0.206266385219593 0.0390355985237276 -0.0175583148168903 -0.28664901829064 0.341492273140277
-2.48457387019817 0.0598698074432865 0.289609023700055 -0.0716925602080196 -0.00957118704050051 0.044413743035856 0.249314892503263
-1.94632688301823 0.00368582689636198 0.387223202750759 -0.0203237629337239 0.195409752336736 -0.200319348495174 0.524967329204291
-2.09981115629289 0.250466021543407 -0.0704022400169788 0.206634624595447 -0.369155308242829 0.28412962467841 0.10083977924611
-1.77150486166371 -0.00935973394815678 0.314962225345669 0.144978687185171 0.196659984410475 -0.109289977796605 0.401452403679361
-1.54736204123801 0.196629456617264 0.411572982099577 -0.0848996214221947 -0.147630210506823 -0.180322349536423 0.417613291877751
-0.594908310081373 0.178616535173198 0.0423861657766268 0.597473280717084 -0.485724991533307 0.205040852945564 -0.386636380775416
-1.6706635941333 -0.0512431603001616 0.520847462738697 -0.00431620477623279 -0.0378959601838491 -0.220375571703454 0.302101962941451
-1.4069985970727 0.00268755924128419 0.364951432731305 0.208097189070561 -0.109238028422272 -0.0681781167889256 -0.0302228906153027
-1.92805026971166 0.0907839256903349 0.0977727409853693 0.231647259453347 -0.00356523230263718 0.216640135498013 -0.0371485939532288
-1.43350446504864 -0.0341242500527795 0.32881351544534 0.247804929116245 -0.186561027459586 -0.10535860686944 0.122967328457877
-1.17199155048863 -0.0359345011217902 0.306447957194539 0.370808335280492 0.45727691337583 -0.149180060655738 -0.215520181938709
-1.68135952306197 0.0837510876501326 -0.00922004395673441 0.414212785215518 -0.18435992898762 0.322137614907383 -0.107750987223181
-1.6148411947033 -0.0739388792551695 0.258972095517848 0.293384161189088 -0.029473107875108 0.0833690276001968 0.0104708582657917
-0.760856458654801 -0.202737772481514 0.450640512861665 0.519645595257299 0.232827271640271 -0.367212378919101 -0.269640567140233
-1.40878872339082 -0.0012211939607492 0.312315312465952 0.269000463107921 -0.165675728582856 -0.172120916782508 -0.0565111368155129
-0.818286569931376 -0.106553260339379 0.452783557858335 0.405848197816105 0.103197830724763 -0.2587424508016 -0.166976003116652
-1.68393038851606 0.343448196387812 0.301681760040354 -0.168007243360557 -0.33658344713702 -0.1025049184367 0.227772478355484
-0.9404065634815 -0.115588209358428 0.501798181805237 0.326746828112222 -0.0908256458562704 -0.127480768562007 -0.113105384736265
-0.893450740129673 -0.141109187857747 0.302643173402256 0.531737132562593 0.257690789490877 0.121454263672494 -0.0613666752427172
-1.18184189365638 0.0144865583108091 0.227882026276216 0.394114124326353 -0.17271341272325 0.107220709848648 0.194967159086008
-1.09212323400357 -0.151770157976253 0.405330982251902 0.401580194969279 0.0364030032549206 0.109608546698761 -0.180092552313339
-1.16217204171392 0.197627576900373 0.103692067706716 0.348709780590066 -0.22458897826505 0.156714612581536 -0.0631934296998395
-1.0110642068979 0.10173522167338 0.270744694784567 0.306150279532311 -0.177333062467732 0.206450602662144 0.125750421210046
-1.14806913978391 0.131431236306418 0.212274633543593 0.291793149757746 -0.322063803284149 0.0546905729400951 0.0556773148576172
-2.68934023823989 0.121171297561863 0.0313687193218555 0.00411069972621233 0.358262820206671 0.495146568486742 0.254003784031424
-1.41012394973868 0.00101833561870833 0.281875355638403 0.290004242929149 -0.0688395336850648 0.12404419790331 -0.166710238634731
-1.1069093906083 0.039904044339096 0.413692444964257 0.211322080350034 -0.044971124793895 -0.123860587633496 0.103144887976519
-0.718104014812828 0.289498396322477 0.226246210441039 0.288406209227544 -0.175388736827945 0.150497679184309 -0.095190829928913
-1.12602780748229 -0.157713118881274 0.55254827876204 0.26621219743946 0.295394491856714 -0.170117230936313 -0.222154072502044
-1.04452360236227 -0.417652671834109 0.574422593698185 0.519266596559473 0.493127873779054 -0.288864655764489 -0.333083269199255
-1.05251356428717 0.197163593620976 0.115297045394375 0.367098372193577 -0.173818165523952 -0.0578257410772929 -0.155593364525441
-1.73874274567701 0.105596753469258 0.402193167142729 -0.0595861415855065 -0.0998132703273284 -0.105192235491323 0.147611738763055
-0.984114727808612 0.0356434632325479 0.351397790643543 0.328525383586273 -0.148862860314677 0.145549851805997 0.184799094723811
-2.45820019688391 0.475501635105654 -0.0840760417088908 -0.113523197417132 -0.408854422514041 0.398119058087013 0.209619951529333
-1.29795482686208 -0.0108156448832597 0.193219836148814 0.394184628195281 0.0536469257915938 0.327919130488788 -0.213977067989524
-1.66854231516275 0.340144750081413 -0.130075283895948 0.28364993178204 -0.444914799185052 0.339789387328625 -0.136857475127401
-1.69506258021383 0.0716194318810135 0.420782158810517 -0.0412178800163506 0.145595937036289 -0.131288851609524 0.315128181912969
-1.13315277882195 -0.041631832112009 0.622061936640049 0.0650666500406814 -0.0043645333979455 -0.142823875085301 0.0195745443755207
-2.11743891592773 -0.00471948325571731 0.0966511709897692 0.22850983596368 0.0966163897366277 0.125832478779421 0.226227914956971
-1.5323727962887 -0.0977123896697277 0.250337395092954 0.361469783172803 0.0398520222109739 -0.0993888590454477 -0.0937566159689347
-1.17896229978323 0.31444842433582 0.0560029849388353 0.262161112962789 -0.359934996061517 0.258852780743825 -0.0902231686333378
-2.17164815569948 0.250085864773914 0.278204117034258 -0.200008133196733 -0.192168266141855 0.0393819450629023 0.525538168824216
-1.37077417063419 -0.221101162507093 0.43035302454432 0.357746595527343 0.0373676471251845 -0.059106691534647 -0.0949457622206642
-1.0229095373645 0.0985282142007026 0.280587501351456 0.316091430983575 -0.0402638949246373 0.0949098846222713 -0.185293482242938
-2.25969308526472 -0.119190644855104 0.0718396326256469 0.358638744933348 0.124363424389875 0.120972957421042 -0.260119529555358
-0.92427399622582 0.0295174253433722 0.296643803383925 0.392807657068058 -0.171300208732774 0.131050474021114 -0.0354264665159377
-0.88636270818261 0.257025193319094 -0.0709635358620345 0.544952424530489 -0.243097527841304 0.250423056397451 -0.410185195497892
-1.27630881779874 0.114892096723318 0.0568551735408453 0.408481128461581 -0.275344513904486 0.35572836189371 -0.162015091821972
-1.55180312195627 -0.133601681580422 0.351868875172096 0.29386790836016 0.0471226658966148 -0.13158513727192 -0.0640278440049935
-0.701618620311886 0.205252834807395 0.444521961402627 0.163011448961818 -0.465530020303652 -0.411037013171521 0.124671791535916
