alpha phi1 phi2 phi3 theta1 theta2 theta3
-1.35066773802536 0.00573756732548608 0.362414783107677 0.214824938982753 -0.0645465617270238 -0.0737997442696902 0.0149499911835248
-1.12040088424748 0.0307821623125885 0.327656624728418 0.294448970675228 -0.0865310446449145 -0.0486269472202911 -0.0278278185094831
-1.40207679396126 0.0387152958768291 0.288846522004131 0.234020014427664 -0.103250997387134 -0.0021592445862084 0.0310919666339031
-1.16525111801838 0.0469221407917968 0.376634053503378 0.214723409230239 -0.0879241563879934 -0.0880750552750918 0.038186998710551
-1.18745507836257 0.0533959057234057 0.349683360382575 0.231894745960606 -0.129756711541866 -0.0561962251594818 0.00941951454590316
-1.11887579121204 0.0184225839519976 0.371946203145948 0.261183249734499 -0.0743335578946908 -0.100838630900978 0.0206144214257225
-1.06717525430113 0.00660990136954991 0.33316078473132 0.330916521225195 -0.0904556343483668 -0.0411033738945933 -0.0728018670994501
-1.13351554110122 0.0022092997729876 0.423967769938762 0.22673044663137 -0.0696515982375966 -0.120972626013973 0.0144887713435384
-1.22756330100485 0.056069253729502 0.295016308731709 0.271711958883863 -0.136108729887269 -0.0334385283147565 -0.0344489204777245
-1.35884001661446 -0.0102757349487151 0.327086047200406 0.259040543718984 -0.0254300975902008 -0.016716217249169 -0.0110632577961246
-1.16961141795399 0.024295199239588 0.414627326000526 0.20353324368298 -0.130917501738079 -0.155540813350065 0.0371469701028809
-1.170983646597 0.066989881702918 0.323605824135619 0.249666657024305 -0.17864016638867 -0.0442680617520364 0.014066081467392
-1.34521704061602 0.00608965024642114 0.342261995519505 0.237095320460908 -0.0572917914159799 -0.04173070521325 0.0159012788114892
-0.99700642066126 0.012546799690196 0.331148417906899 0.344123245099509 -0.0743439235421576 -0.0363358186228913 -0.109051345138992
-1.40545886143999 0.029399703475431 0.260678289546506 0.277449250573491 -0.111853749350617 0.0223075372582834 -0.0222438456264306
-1.35300742351532 0.0584800992992063 0.353158417897449 0.167973152379352 -0.128961934398844 -0.0936625663340386 0.0728098736342255
-1.09916584038747 0.0292051594210235 0.366731768580419 0.264230240768205 -0.118714846821344 -0.0647261666761659 -0.0350623382560466
-1.08529161328426 0.0358693383439656 0.412508682651052 0.216368597166212 -0.0775311077545724 -0.121700855045157 0.0387353897249003
-1.51028752821221 -0.0211748246178043 0.346733175993968 0.209667795964402 -0.0749831437989325 -0.0507136270262633 0.0304804291189872
-1.13159189984703 -0.00496586416804832 0.354005580248524 0.297734623058168 -0.052732010496698 -0.0393149757500277 -0.0793227846571395
-1.42533329008352 0.0521158276902498 0.263957540625788 0.247163206560045 -0.110363162508876 0.0212941476531242 -0.0118004426244622
-1.28519263986326 0.0440508476210761 0.33242722315349 0.223500389898334 -0.109514805293477 -0.0138022046407629 0.0473164930960309
-1.25358937140435 -0.0128229628689914 0.352115726241152 0.276193512796756 -0.0860395574381453 -0.0634057244859371 -0.0394443970692383
-1.09695238440224 -0.0297299998435392 0.392693737642904 0.296941355692409 -0.0591172749929363 -0.0909878332097274 -0.0465031249556137
