alpha phi1 phi2 phi3 theta1 theta2 theta3
-1.33592551120339 -0.000322751936304938 0.323921717669821 0.264867015163231 -0.0633352287327644 -0.0291732943347452 -0.0230531851012879
-1.20685061292385 0.0245978341749932 0.33798599572231 0.266428820916212 -0.0995096813998494 -0.0483851908090189 -0.0409105367331216
-1.27867036245986 0.0648167859037206 0.327878964453694 0.214523455655649 -0.128938838925816 -0.0484419092139149 0.0370031274758236
-1.22905112110029 0.00931584021852419 0.319640920000323 0.292838874674185 -0.0831569580607621 -0.0327348580481611 -0.0551972732430018
-1.37209688397763 0.0182876683032654 0.328191243266467 0.233453032722108 -0.0848036907982814 -0.0318701706138148 0.00102304635428763
-1.34401021650535 0.0360801135242721 0.335228941194855 0.217337830807311 -0.0913656066219 -0.0543117484772486 0.0169727949279178
-1.1465848284253 0.0299623572012005 0.365242096582151 0.250958861786134 -0.111056544020465 -0.0644112465327542 -0.00926516591992967
-1.41970013271368 0.0544629191929482 0.280280378360366 0.229938381550487 -0.109830220108952 0.0105856666323455 0.0207098545709959
-1.19033736107866 0.019739521844675 0.309985285062003 0.303802506464154 -0.104171320486267 -0.0120077598079223 -0.0785680061377469
-1.26943912687361 0.086265350651962 0.266305984227554 0.256805801223664 -0.153702346089265 0.0252831268541584 -0.0141196237940803
-1.26965180753792 0.0328974662938055 0.34720281363713 0.22953732863371 -0.0900872875806025 -0.0651838623635856 0.009873900720715
-1.21286934544481 0.0049930601360981 0.372052546100086 0.250722247077402 -0.0733609169374759 -0.0804382545337052 0.00742751856200113
-1.15798835940471 0.022761443586348 0.366847382679575 0.254386430199643 -0.103354390642844 -0.0911750756175386 -0.0138450808712506
-1.18694873725265 0.0103651358537228 0.375134128479273 0.246565308858734 -0.0866465512000389 -0.0804397843039319 0.00211771308003214
-1.14508500622687 -0.000910578761740657 0.383304881783406 0.263836003451869 -0.0983093090894534 -0.0842730882133159 -0.01379855306756
NA NA NA NA NA NA NA
-1.20773587218339 0.0149680696166321 0.354691106851157 0.258565748385098 -0.105144890164239 -0.0708470567143718 -0.0177721465859448
-1.28090768591452 0.0382413998293925 0.344420805357078 0.222317403355374 -0.09917458258476 -0.0541928412484114 0.0173910493152661
-1.20179247166512 0.0286097277357441 0.365020626045348 0.234363364862286 -0.081459943464808 -0.0673083373303024 -0.0051051626992678
-1.13385655997063 0.0260364699928695 0.357650563452181 0.265679012677347 -0.0959835853147163 -0.0618219372169508 -0.0304828158915415
-1.14628125578337 0.0195709838655854 0.358496382010638 0.270027064465442 -0.10909817048997 -0.0705711921904447 -0.0211767318544371
-1.24262469586324 0.0305280165438816 0.325482305448408 0.262290156144104 -0.0985313114186121 -0.0325977929112702 -0.0173746825438088
-1.11938053624877 0.0294890521381272 0.352433714919783 0.271465746239129 -0.102228976417045 -0.0643407712803589 -0.0285885977020004
